property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
PT0487071,LST0487071,AG01082,LOC0224,Single Family,2.0,2.0,1768.0,4452,1902.0,173800.0,2024-04-30,Withdrawn,,,47,0.0,2,No,Yes,2024-04-30,2024-04-30
PT0119340,LST0119340,AG02000,LOC0043,Condo,4.0,2.0,2038.0,7011,1916.0,670000.0,2025-03-16,Withdrawn,,,53,338.0,2,No,No,2025-03-16,2025-03-16
PT0153645,LST0153645,AG02563,LOC0210,Single Family,1.0,1.0,1373.0,1185,1940.0,502600.0,2024-02-21,Active,,,35,0.0,2,no,No,2024-02-21,2024-02-21
PT0202689,LST0202689,AG02985,LOC0195,Multi-Family,2.0,1.0,4609.0,12086,1926.0,1778900.0,2024-12-24,Active,,,78,0.0,3,No,Yes,2024-12-24,2024-12-24
PT0377993,LST0377993,AG00350,LOC0113,Townhouse,6.0,3.0,1196.0,1637,1911.0,603800.0,2025-02-22,Pending,,,64,198.0,3,No,False,2025-02-22,2025-02-22
PT0072920,LST0072920,AG01617,LOC0071,Apartment,4.0,4.5,1040.0,0,1952.0,404000.0,2024-03-15,Active,,,46,278.0,0,No,No,2024-03-15,2024-03-15
PT0126287,LST0126287,AG01415,LOC0017,Single Family,3.0,3.0,2805.0,10272,1949.0,1233400.0,2025-12-03,Sold,1175066.0,2026-02-16,75,0.0,2,Yes,Yes,2025-12-03,2026-02-16
PT0041574,LST0041574,AG02409,LOC0240,Apartment,3.0,,909.0,0,1978.0,97200.0,2026-03-23,Sold,96472.0,2026-07-25,124,797.0,2,Yes,No,2026-03-23,2026-07-25
PT0025800,LST0025800,AG00042,LOC0099,Single Family,6.0,3.5,1670.0,4854,1953.0,633300.0,2024-04-27,Active,,,138,,0,No,No,2024-04-27,2024-04-27
PT0013914,LST0013914,AG01112,LOC0066,Condo,2.0,3.5,3302.0,4199,2006.0,"$909,000",2023-06-30,Withdrawn,,,150,191.0,3,No,No,2023-06-30,2023-06-30
PT0194321,LST0194321,AG01494,LOC0109,Townhouse,5.0,3.5,1835.0,6019,1965.0,898600.0,2024-08-08,Sold,797649.0,2024-09-04,27,249.0,0,No,No,2024-08-08,2024-09-04
PT0055444,LST0055444,AG02345,LOC0248,Townhouse,2.0,3.5,1572.0,10012,1990.0,324400.0,2026-02-08,Active,,,115,189.0,0,No,No,2026-02-08,2026-02-08
PT0048566,LST0048566,AG01556,LOC0137,Condo,4.0,3.0,2437.0,2676,1916.0,1141300.0,2025-10-29,Sold,1017036.0,2026-01-22,85,,2,No,No,2025-10-29,2026-01-22
PT0026990,LST0026990,AG02039,LOC0020,Townhouse,4.0,1.0,2717.0,2393,1964.0,1014300.0,2024-07-18,Sold,1011855.0,2025-01-22,188,178.0,1,No,No,2024-07-18,2025-01-22
PT0433862,LST0433862,AG00793,LOC0219,Single Family,4.0,3.5,566.0,4370,2003.0,301500.0,2026-06-11,Sold,290762.0,2026-12-27,199,0.0,2,no,Yes,2026-06-11,2026-12-27
PT0275042,LST0275042,AG02555,LOC0169,Single Family,6.0,4.0,1763.0,3273,,936000.0,2025-01-22,Sold,896732.0,2025-05-31,129,0.0,0,Yes,Yes,2025-01-22,2025-05-31
PT0442146,LST0442146,AG01109,LOC0119,Multi-Family,6.0,4.5,4336.0,4985,1918.0,993500.0,2026-01-15,Sold,951499.0,2026-04-07,82,0.0,2,No,No,2026-01-15,2026-04-07
PT0086471,LST0086471,AG02817,LOC0211,Single Family,6.0,1.5,,1580,1969.0,1071800.0,10/22/2023,Active,,,40,0.0,1,No,no,2023-10-22,2023-10-22
PT0015932,LST0015932,AG02912,LOC0194,Townhouse,4.0,,3197.0,8865,1937.0,1097400.0,2024-04-19,Active,,,50,420.0,2,Yes,No,2024-04-19,2024-04-19
PT0070656,LST0070656,AG01808,LOC0075,Single Family,5.0,4.5,453.0,2214,1995.0,138800.0,2023-06-05,Sold,142011.0,2023-12-14,192,0.0,3,No,Y,2023-06-05,2023-12-14
PT0401814,LST0401814,AG02240,LOC0154,Condo,2.0,4.0,3106.0,3219,1924.0,829400.0,2026-01-01,Active,,,55,92.0,1,No,No,2026-01-01,2026-01-01
PT0105274,LST0105274,AG02024,LOC0198,Land,0.0,0.0,10081.0,3868,1911.0,1631800.0,2025-03-28,Sold,1641385.0,2025-09-30,186,0.0,0,No,No,2025-03-28,2025-09-30
PT0188808,LST0188808,AG01639,LOC0224,Single Family,5.0,4.5,1142.0,1976,1998.0,104900.0,2026-06-03,Active,,,73,0.0,2,No,Yes,2026-06-03,2026-06-03
PT0465906,LST0465906,AG01784,LOC0026,Apartment,2.0,1.0,897.0,0,2013.0,227300.0,2025-11-03,Sold,227015.0,2025-12-16,43,,2,No,No,2025-11-03,2025-12-16
PT0471753,LST0471753,AG00457,LOC0125,Single Family,4.0,2.0,1516.0,6463,1922.0,555300.0,2025-10-13,Active,,,160,0.0,2,No,No,2025-10-13,2025-10-13
PT0331542,LST0331542,AG00090,LOC0035,Condo,3.0,3.5,777.0,5458,1996.0,161800.0,2025-10-28,Pending,,,10,464.0,1,No,No,2025-10-28,2025-10-28
PT0336649,LST0336649,AG01946,LOC0003,Single Family,5.0,1.0,1823.0,2692,1951.0,437300.0,2025-02-11,Active,,,20,0.0,2,No,No,2025-02-11,2025-02-11
PT0195441,LST0195441,AG01984,LOC0048,Condo,6.0,1.0,1213.0,3650,2013.0,405400.0,2023-10-21,Sold,424757.0,2024-01-31,102,307.0,0,No,0,2023-10-21,2024-01-31
PT0347595,LST0347595,AG01940,LOC0129,Single Family,5.0,4.5,1964.0,4092,1913.0,700700.0,2025-03-31,Sold,660781.0,2025-08-23,145,0.0,3,Yes,No,2025-03-31,2025-08-23
PT0143030,LST0143030,AG00718,LOC0110,Condo,5.0,2.0,1618.0,1992,1961.0,235000.0,2023-12-10,Sold,226553.0,2024-03-12,93,612.0,2,No,No,2023-12-10,2024-03-12
PT0413645,LST0413645,AG00708,LOC0151,Single Family,6.0,3.0,,2079,1932.0,754700.0,2023-03-24,Active,,,55,0.0,2,0,No,2023-03-24,2023-03-24
PT0433372,LST0433372,AG01868,LOC0233,single family,2.0,3.5,1304.0,1813,2003.0,164000.0,2025-09-15,Pending,,,33,0.0,1,No,No,2025-09-15,2025-09-15
PT0422340,LST0422340,AG01061,LOC0189,Townhouse,4.0,1.5,2532.0,1519,1941.0,606600.0,2024-05-09,Pending,,,107,111.0,0,No,No,2024-05-09,2024-05-09
PT0154516,LST0154516,AG00946,LOC0022,Condo,2.0,1.0,2585.0,4171,2014.0,1027700.0,2023-03-10,Sold,1058134.0,2023-06-13,95,136.0,2,No,No,2023-03-10,2023-06-13
PT0175484,LST0175484,AG00158,LOC0236,Townhouse,3.0,1.5,3419.0,1982,2011.0,544500.0,2024-04-27,Sold,534089.0,2024-05-27,30,526.0,2,No,No,2024-04-27,2024-05-27
PT0287026,LST0287026,AG00313,LOC0014,Condo,4.0,4.5,1169.0,13034,2002.0,440900.0,2023-11-28,Active,,,42,376.0,3,Y,No,2023-11-28,2023-11-28
PT0206738,LST0206738,AG00428,LOC0004,Townhouse,2.0,3.0,2499.0,4795,1949.0,282500.0,2023-01-12,Active,,,167,198.0,0,Yes,No,2023-01-12,2023-01-12
PT0073813,LST0073813,AG00897,LOC0234,Apartment,3.0,4.0,738.0,0,1946.0,349000.0,2025-05-01,Sold,354904.0,2025-09-18,140,,1,No,No,2025-05-01,2025-09-18
PT0102328,LST0102328,AG00499,LOC0207,Condo,6.0,4.0,1279.0,3712,1920.0,210200.0,22-Aug-2024,Active,,,18,108.0,2,No,No,2024-08-22,2024-08-22
PT0477596,LST0477596,AG00575,LOC0243,Single Family,4.0,2.0,1911.0,4725,1986.0,1024000.0,2025-04-12,Pending,,,126,0.0,2,No,No,2025-04-12,2025-04-12
PT0388894,LST0388894,AG02789,LOC0071,Apartment,3.0,3.0,452.0,0,2009.0,181700.0,2024-09-29,Sold,171038.0,2025-02-25,149,267.0,3,No,No,2024-09-29,2025-02-25
PT0218891,LST0218891,AG01779,LOC0045,Single Family,5.0,1.0,1765.0,2569,1974.0,504000.0,2024-02-23,Sold,449702.0,2024-09-01,191,0.0,3,No,No,2024-02-23,2024-09-01
PT0295223,LST0295223,AG01404,LOC0169,Single-Family,3.0,,1340.0,11297,1935.0,281600.0,2024-11-26,Active,,,114,0.0,1,no,No,2024-11-26,2024-11-26
PT0212124,LST0212124,AG01147,LOC0037,Single Family,2.0,1.0,1848.0,9253,1988.0,958300.0,2024-04-19,Withdrawn,,,158,0.0,1,Y,No,2024-04-19,2024-04-19
PT0073484,LST0073484,AG01036,LOC0156,Apartment,3.0,1.5,838.0,0,1904.0,79100.0,2025-07-16,Active,,,120,567.0,0,Yes,No,2025-07-16,2025-07-16
PT0434005,LST0434005,AG01966,LOC0140,  Townhouse  ,3.0,1.5,2966.0,1735,2010.0,1393700.0,2024-04-27,Sold,1419155.0,2024-09-13,139,730.0,1,No,No,2024-04-27,2024-09-13
PT0152228,LST0152228,AG02479,LOC0022,Single Family,6.0,4.5,1848.0,1056,1923.0,820300.0,2024-12-07,Withdrawn,,,13,0.0,3,No,No,2024-12-07,2024-12-07
PT0137326,LST0137326,AG00943,LOC0163,Multi-Family,1.0,3.0,4327.0,4282,2025.0,1206700.0,2025-07-14,Sold,1111637.0,2025-08-13,30,0.0,3,No,No,2025-07-14,2025-08-13
PT0162400,LST0162400,AG01381,LOC0225,Condo,5.0,4.0,1250.0,4157,1929.0,633400.0,2025-05-01,Sold,604749.0,2025-08-04,95,653.0,2,no,No,2025-05-01,2025-08-04
PT0351405,LST0351405,AG01200,LOC0166,Townhouse,3.0,1.5,2544.0,11424,1991.0,1114900.0,2023-02-13,Active,,,131,133.0,3,No,No,2023-02-13,2023-02-13
PT0196371,LST0196371,AG02557,LOC0123,Townhouse,1.0,4.5,2263.0,5558,1959.0,408700.0,2023-11-18,Sold,402239.0,2024-03-20,123,609.0,3,No,No,2023-11-18,2024-03-20
PT0144720,LST0144720,AG01281,LOC0072,TOWNHOUSE,2.0,4.5,2530.0,2663,1976.0,479600.0,2025-06-13,Sold,463420.0,2025-12-20,190,656.0,2,Yes,No,2025-06-13,2025-12-20
PT0356093,LST0356093,AG00734,LOC0107,Single Family,4.0,3.5,0.0,4837,2013.0,512200.0,2024-10-22,Active,,,92,0.0,2,No,False,2024-10-22,2024-10-22
PT0222648,LST0222648,AG02190,LOC0212,Multi-Family,6.0,3.5,4236.0,1465,1968.0,1839400.0,2024-08-27,Active,,,161,0.0,3,No,No,2024-08-27,2024-08-27
PT0397647,LST0397647,AG00939,LOC0076,Townhouse,1.0,1.0,2142.0,7707,1989.0,186600.0,2023-01-09,Sold,179895.0,2023-04-15,96,615.0,0,True,No,2023-01-09,2023-04-15
PT0345263,LST0345263,AG00725,LOC9999,Condo,6.0,3.0,1819.0,9478,1994.0,754900.0,2023-06-01,Sold,754680.0,2023-06-25,24,532.0,2,No,No,2023-06-01,2023-06-25
PT0492378,LST0492378,AG01870,LOC0011,Land,0.0,0.0,4264.0,5669,1966.0,1830300.0,2023-10-12,Pending,,,3,0.0,0,No,No,2023-10-12,2023-10-12
PT0303997,LST0303997,AG00607,LOC0133,Multi-Family,4.0,3.5,4179.0,2753,1934.0,801300.0,2026-06-25,Pending,,,42,0.0,1,True,Yes,2026-06-25,2026-06-25
PT0061312,LST0061312,AG00464,LOC0056,Condo,5.0,3.0,692.0,3102,2012.0,390000.0,2026-02-22,Sold,327148.0,2026-07-26,154,456.0,3,Yes,No,2026-02-22,2026-07-26
PT0375700,LST0375700,AG01915,LOC0112,Apartment,6.0,1.5,814.0,0,1918.0,50500.0,28-Nov-2023,Active,,,97,426.0,3,No,No,2023-11-28,2023-11-28
PT0404620,LST0404620,AG02022,LOC0236,Condo,2.0,3.0,1465.0,1161,1933.0,206800.0,2025-11-26,Pending,,,8,772.0,3,Yes,No,2025-11-26,2025-11-26
PT0344705,LST0344705,AG01958,LOC0197,Apartment,2.0,3.0,788.0,0,2099.0,371300.0,02/05/2025,Sold,340063.0,2025-06-29,144,712.0,1,No,No,2025-02-05,2025-06-29
PT0484724,LST0484724,AG01811,LOC0121,Condo,3.0,2.0,2295.0,3203,1926.0,458700.0,2024-10-30,Sold,466825.0,2025-04-13,165,424.0,0,No,No,2024-10-30,2025-04-13
PT0046854,LST0046854,AG01175,LOC0052,Single Family,3.0,4.0,300.0,2817,1938.0,-5000.0,2024-09-14,Sold,53118.0,2024-11-19,66,0.0,0,No,No,2024-09-14,2024-11-19
PT0256839,LST0256839,AG01113,LOC0076,Apartment,4.0,1.5,838.0,0,2019.0,117900.0,2026-04-07,Sold,113754.0,2026-07-09,93,782.0,1,No,No,2026-04-07,2026-07-09
PT0057496,LST0057496,AG02189,LOC0135,Apartment,1.0,3.5,2154.0,0,1993.0,1088300.0,2024-07-14,Withdrawn,,,142,310.0,1,No,No,2024-07-14,2024-07-14
PT0467421,LST0467421,AG01102,LOC0010,SINGLE FAMILY,1.0,2.0,0.0,4358,1931.0,1253700.0,2026-03-21,Withdrawn,,,156,0.0,2,0,No,2026-03-21,2026-03-21
PT0473984,LST0473984,AG02102,LOC0114,Single Family,4.0,1.0,,5554,1917.0,489500.0,2023-03-12,Active,,,83,0.0,2,No,No,2023-03-12,2023-03-12
PT0385894,LST0385894,AG02531,LOC0135,Condo,3.0,2.0,1060.0,2138,1967.0,326400.0,2025-09-26,Withdrawn,,,149,682.0,0,No,0,2025-09-26,2025-09-26
PT0212730,LST0212730,AG00141,LOC0205,Single Family,5.0,2.5,1981.0,4717,1938.0,485200.0,2023-12-03,Sold,504966.0,2024-01-26,54,0.0,1,No,Yes,2023-12-03,2024-01-26
PT0226672,LST0226672,AG00589,LOC0120,Apartment,5.0,2.5,1160.0,0,2023.0,432600.0,2025-04-20,Active,,,91,450.0,1,No,No,2025-04-20,2025-04-20
PT0201174,LST0201174,AG02291,LOC0004,  Multi-Family  ,1.0,,3235.0,2914,1963.0,271300.0,2026-01-07,Active,,,150,0.0,1,No,No,2026-01-07,2026-01-07
PT0269595,LST0269595,AG00734,LOC0250,Townhouse,2.0,2.0,3009.0,2158,1905.0,1075400.0,2023-01-06,Pending,,,156,474.0,0,No,No,2023-01-06,2023-01-06
PT0366578,LST0366578,AG02595,LOC0069,Townhouse,2.0,4.0,1500.0,3388,1938.0,514200.0,2025-08-01,Sold,463796.0,2025-08-31,30,,0,Yes,No,2025-08-01,2025-08-31
PT0499786,LST0499786,AG01781,LOC0202,Condo,6.0,2.0,2279.0,11836,1997.0,447100.0,2025-01-17,Active,,,72,728.0,2,No,No,2025-01-17,2025-01-17
PT0209865,LST0209865,AG00990,LOC0232,Multi-Family,5.0,4.0,3734.0,1916,1901.0,832300.0,2026-05-30,Active,,,106,0.0,2,Yes,No,2026-05-30,2026-05-30
PT0300497,LST0300497,AG02891,LOC0006,SINGLE FAMILY,2.0,2.5,3374.0,3040,,284000.0,2025-12-21,Active,,,69,0.0,2,No,No,2025-12-21,2025-12-21
PT0448530,LST0448530,AG02864,LOC0250,Apartment,1.0,3.0,1564.0,0,2004.0,347900.0,2024-10-11,Sold,329530.0,2025-03-23,163,726.0,2,No,No,2024-10-11,2025-03-23
PT0175723,LST0175723,AG02382,LOC0120,Single Family,3.0,3.0,,10451,1933.0,217300.0,2026-04-30,Sold,216811.0,2026-08-23,115,0.0,1,No,Yes,2026-04-30,2026-08-23
PT0008748,LST0008748,AG02105,LOC0013,Single Family,4.0,2.5,901.0,2611,2004.0,186400.0,2025-02-26,Active,,,51,0.0,2,No,No,2025-02-26,2025-02-26
PT0331417,LST0331417,AG02064,LOC0015,Apartment,6.0,1.5,723.0,0,1966.0,172200.0,28-Jun-2026,Pending,,,52,582.0,1,No,No,2026-06-28,2026-06-28
PT0235376,LST0235376,AG00016,LOC0005,Single Family,1.0,3.0,2538.0,3167,2021.0,638800.0,2026-06-25,Pending,,,177,0.0,3,No,Yes,2026-06-25,2026-06-25
PT0184219,LST0184219,AG02549,LOC0216,Single Family,1.0,2.5,1252.0,7722,1980.0,279400.0,2023-03-14,Active,,,127,0.0,3,Yes,No,2023-03-14,2023-03-14
PT0255659,LST0255659,AG02234,LOC0031,Condo,3.0,4.0,1744.0,3090,2000.0,635300.0,2024-01-21,Pending,,,22,156.0,1,Yes,No,2024-01-21,2024-01-21
PT0294219,LST0294219,AG00870,LOC0093,Single Family,1.0,3.0,1555.0,12000,1970.0,434600.0,2023-11-12,Active,,,110,0.0,2,no,No,2023-11-12,2023-11-12
PT0102122,LST0102122,AG01091,LOC0074,Townhouse,3.0,3.5,1935.0,4418,1967.0,735014,2025-07-08,Sold,,,157,79.0,1,No,No,2025-07-08,2025-07-08
PT0071718,LST0071718,AG00695,LOC0166,Single Family,5.0,3.5,2092.0,1336,1972.0,706800.0,2023-02-28,Sold,718151.0,2023-09-06,190,0.0,2,Yes,Yes,2023-02-28,2023-09-06
PT0268027,LST0268027,AG01058,LOC0078,Condo,4.0,2.5,2087.0,3697,2003.0,722400.0,2024-06-28,Active,,,152,94.0,3,No,no,2024-06-28,2024-06-28
PT0095616,LST0095616,AG00810,LOC0032,Single Family,6.0,3.0,1244.0,3800,1928.0,187500.0,2024-06-24,Pending,,,16,0.0,0,No,No,2024-06-24,2024-06-24
PT0071297,LST0071297,AG01586,LOC0053,Single Family,5.0,,644.0,1194,2005.0,200800.0,2026-04-24,Withdrawn,,,156,0.0,0,No,No,2026-04-24,2026-04-24
PT0349624,LST0349624,AG01998,LOC0107,Townhouse,6.0,,2132.0,2854,1954.0,512500.0,2025-08-17,Active,,,96,484.0,1,No,No,2025-08-17,2025-08-17
PT0295305,LST0295305,AG01731,LOC0130,Single Family,4.0,1.5,1535.0,3394,2007.0,406000.0,2025-04-13,Sold,413436.0,2025-09-29,169,,2,No,No,2025-04-13,2025-09-29
PT0236677,LST0236677,AG00935,LOC0182,Condo,2.0,3.5,989.0,2544,1956.0,258500.0,2026-06-14,Sold,267002.0,2026-12-02,171,738.0,1,Yes,No,2026-06-14,2026-12-02
PT0338100,LST0338100,AG00427,LOC0012,Condo,3.0,,2357.0,4428,1956.0,784600.0,2024-12-04,Sold,699944.0,2025-06-04,182,194.0,0,Yes,No,2024-12-04,2025-06-04
PT0194658,LST0194658,AG01330,LOC0222,Single Family,5.0,,2113.0,7431,1913.0,547000.0,2025-08-23,Active,,,31,,0,No,Yes,2025-08-23,2025-08-23
PT0249077,LST0249077,AG00304,LOC0099,Townhouse,5.0,2.0,1989.0,8740,2023.0,451100.0,28-Mar-2024,Sold,412106.0,2024-05-26,59,595.0,2,No,No,2024-03-28,2024-05-26
PT0492689,LST0492689,AG99999,LOC0185,Apartment,6.0,1.0,851.0,0,2020.0,388800.0,2025-01-12,Sold,394884.0,2025-06-11,150,500.0,0,No,No,2025-01-12,2025-06-11
PT0395145,LST0395145,AG01647,LOC0165,single family,5.0,3.0,2973.0,5459,2022.0,997900.0,2025-06-07,Sold,900306.0,2025-07-05,28,0.0,2,No,No,2025-06-07,2025-07-05
PT0450033,LST0450033,AG00896,LOC0174,Townhouse,6.0,1.5,2492.0,3066,1959.0,623000.0,2025-01-23,Active,,,96,,3,No,No,2025-01-23,2025-01-23
PT0303240,LST0303240,AG02670,LOC0087,Condo,2.0,4.0,1837.0,4761,2016.0,559700.0,2024-05-02,Active,,,84,620.0,0,No,No,2024-05-02,2024-05-02
PT0381641,LST0381641,AG00915,LOC0176,Condo,3.0,3.5,806.0,5064,1973.0,152000.0,2025-02-06,Sold,141792.0,2025-08-23,198,325.0,0,No,No,2025-02-06,2025-08-23
PT0243399,LST0243399,AG01260,LOC0246,Single Family,1.0,4.5,1705.0,1476,1931.0,"$146,300",2025-10-28,Active,,,143,0.0,0,No,Yes,2025-10-28,2025-10-28
PT0344352,LST0344352,AG02495,LOC0039,Townhouse,1.0,4.0,1196.0,1496,1913.0,"$177,800",2023-10-28,Active,,,71,,0,No,No,2023-10-28,2023-10-28
PT0174011,LST0174011,AG01544,LOC0147,  Condo  ,4.0,2.0,1839.0,2293,1942.0,276700.0,2025-08-07,Pending,,,176,,1,No,No,2025-08-07,2025-08-07
PT0465387,LST0465387,AG01812,LOC0028,Single Family,5.0,4.5,2278.0,2429,1987.0,262500.0,2024-04-12,Active,,,37,0.0,3,No,No,2024-04-12,2024-04-12
PT0366512,LST0366512,AG01478,LOC0171,Single Family,2.0,3.0,962.0,3509,1978.0,321900.0,2026-02-13,Withdrawn,,,73,0.0,1,No,True,2026-02-13,2026-02-13
PT0308096,LST0308096,AG01038,LOC0188,Townhouse,-1.0,4.5,1418.0,3313,1908.0,160000.0,2023-04-20,Active,,,80,628.0,1,No,No,2023-04-20,2023-04-20
PT0064144,LST0064144,AG00974,LOC0023,Townhouse,1.0,1.0,406.0,6001,2001.0,75600.0,2024-08-09,Active,,,67,390.0,0,Yes,No,2024-08-09,2024-08-09
PT0240009,LST0240009,AG02104,LOC0068,Single Family,2.0,1.0,1788.0,14363,2014.0,567700.0,2025-08-29,Withdrawn,,,15,0.0,3,Yes,Yes,2025-08-29,2025-08-29
PT0297303,LST0297303,AG00309,LOC0058,  Single Family  ,6.0,,1464.0,4929,1994.0,366600.0,08/19/2023,Sold,361356.0,2024-01-29,163,0.0,1,N,Yes,2023-08-19,2024-01-29
PT0184718,LST0184718,AG01606,LOC0229,Townhouse,4.0,4.0,2507.0,6116,1914.0,244300.0,11-Jun-2026,Sold,239921.0,2026-11-04,146,309.0,1,No,No,2026-06-11,2026-11-04
PT0478698,LST0478698,AG99999,LOC0107,Single Family,1.0,4.5,2027.0,5177,1955.0,474100.0,2026-01-29,Sold,460208.0,2026-02-11,13,0.0,2,No,Yes,2026-01-29,2026-02-11
PT0324525,LST0324525,AG01130,LOC0189,Apartment,3.0,2.0,611.0,0,1996.0,176200.0,2025-11-22,Active,,,145,282.0,3,No,No,2025-11-22,2025-11-22
PT0166434,LST0166434,AG02742,LOC0170,Condo,3.0,1.0,2765.0,7331,,765200.0,2023-02-15,Sold,732096.0,2023-07-08,143,,3,N,No,2023-02-15,2023-07-08
PT0472797,LST0472797,AG01533,LOC0171,Apartment,4.0,4.0,925.0,0,1925.0,318300.0,2023-06-01,Active,,,38,679.0,3,No,No,2023-06-01,2023-06-01
PT0456440,LST0456440,AG01390,LOC0177,Single Family,3.0,2.5,920.0,1232,2024.0,194900.0,2025-10-20,Sold,197927.0,2026-01-26,98,0.0,3,No,No,2025-10-20,2026-01-26
PT0238844,LST0238844,AG00862,LOC0202,Condo,3.0,2.5,1681.0,3601,1947.0,203800.0,2025-04-15,Sold,190274.0,2025-09-17,155,759.0,2,No,No,2025-04-15,2025-09-17
PT0421167,LST0421167,AG00475,LOC0245,Apartment,6.0,4.5,810.0,0,1902.0,93100.0,2025-11-03,Active,,,114,523.0,1,No,No,2025-11-03,2025-11-03
PT0070802,LST0070802,AG02132,LOC0104,Single Family,,3.5,1758.0,4209,1991.0,641700.0,2024-08-27,Active,,,75,,1,No,No,2024-08-27,2024-08-27
PT0266342,LST0266342,AG02413,LOC0087,Townhouse,3.0,1.5,1539.0,1045,2014.0,501600.0,2024-05-03,Active,,,88,236.0,0,No,0,2024-05-03,2024-05-03
PT0423335,LST0423335,AG00893,LOC0022,Townhouse,2.0,3.0,2623.0,1958,1956.0,651600.0,2025-05-06,Active,,,88,255.0,1,No,No,2025-05-06,2025-05-06
PT0118796,LST0118796,AG00541,LOC0007,Single Family,4.0,1.0,1944.0,5432,1920.0,756100.0,2025-12-18,Active,,,137,0.0,1,Yes,No,2025-12-18,2025-12-18
PT0130330,LST0130330,AG00682,LOC0166,Single Family,4.0,1.0,1451.0,1375,2006.0,446900.0,2023-08-31,Active,,,2,0.0,2,Yes,Yes,2023-08-31,2023-08-31
PT0245731,LST0245731,AG02330,LOC0114,Single Family,4.0,1.5,1505.0,9684,1963.0,324600.0,2025-04-28,Sold,332254.0,2025-06-24,57,0.0,1,No,No,2025-04-28,2025-06-24
PT0451649,LST0451649,AG00199,LOC0244,Single Family,3.0,1.0,1266.0,2434,1988.0,195300.0,2024-02-23,Withdrawn,,,10,0.0,1,No,Yes,2024-02-23,2024-02-23
PT0167370,LST0167370,AG02620,LOC0016,Condo,3.0,,1096.0,4411,1915.0,286700.0,2026-05-01,Active,,,14,318.0,3,No,No,2026-05-01,2026-05-01
PT0210116,LST0210116,AG02952,LOC0010,Single Family,1.0,1.0,1947.0,13998,1943.0,417300.0,2025-11-30,Sold,409640.0,2026-06-07,189,0.0,0,No,Yes,2025-11-30,2026-06-07
PT0274720,LST0274720,AG01101,LOC0201,Townhouse,2.0,3.5,594.0,8724,2007.0,115800.0,2024-01-05,Sold,124520.0,2024-04-09,95,199.0,1,No,no,2024-01-05,2024-04-09
PT0314465,LST0314465,AG01786,LOC0007,Single Family,2.0,,2008.0,1914,1966.0,917800.0,2023-08-21,Active,,,66,0.0,1,no,Yes,2023-08-21,2023-08-21
PT0244259,LST0244259,AG01373,LOC0187,Condo,4.0,1.0,431.0,16497,2008.0,151200.0,2023-12-01,Active,,,78,370.0,2,No,No,2023-12-01,2023-12-01
PT0113246,LST0113246,AG02943,LOC0003,Apartment,2.0,1.5,884.0,0,1969.0,74000.0,2024-09-03,Active,,,142,796.0,0,No,No,2024-09-03,2024-09-03
PT0399439,LST0399439,AG00732,LOC0132,Townhouse,4.0,1.0,2444.0,9533,1942.0,1077400.0,2023-11-13,Sold,989530.0,2024-01-12,60,663.0,2,0,No,2023-11-13,2024-01-12
PT0134807,LST0134807,AG00587,LOC0228,Condo,1.0,1.5,905.0,2286,2004.0,334000.0,2024-10-29,Withdrawn,,,120,276.0,0,No,No,2024-10-29,2024-10-29
PT0086954,LST0086954,AG01162,LOC0143,Townhouse,2.0,1.5,1751.0,8319,1980.0,187300.0,2023-12-11,Sold,159186.0,2024-01-03,23,451.0,1,No,No,2023-12-11,2024-01-03
PT0448744,LST0448744,AG02304,LOC0208,Condo,3.0,4.5,1805.0,3167,1991.0,266300.0,2026-05-25,Sold,253304.0,2026-09-20,118,591.0,3,No,No,2026-05-25,2026-09-20
PT0091298,LST0091298,AG00219,LOC0035,Condo,6.0,2.5,384.0,7067,1915.0,394799,2024-02-11,Sold,104550.0,2024-06-17,127,486.0,3,Yes,0,2024-02-11,2024-06-17
PT0068512,LST0068512,AG01790,LOC0248,Townhouse,2.0,2.5,667.0,1036,2012.0,696131,2023-04-14,Sold,,,81,508.0,1,Yes,N,2023-04-14,2023-04-14
PT0090608,LST0090608,AG01092,LOC0219,Townhouse,5.0,3.0,1999.0,7916,2005.0,1204800.0,2025-10-22,Active,,,134,212.0,3,No,No,2025-10-22,2025-10-22
PT0292016,LST0292016,AG00600,LOC0015,Townhouse,2.0,1.5,1614.0,4812,1923.0,191100.0,2024-04-21,Active,,,59,85.0,1,No,No,2024-04-21,2024-04-21
PT0371436,LST0371436,AG00106,LOC0006,Single Family,3.0,4.0,2219.0,5992,1962.0,266200.0,2025-10-30,Withdrawn,,,19,0.0,1,No,Yes,2025-10-30,2025-10-30
PT0494020,LST0494020,AG01167,LOC0119,Single Family,-1.0,1.5,2403.0,2100,1912.0,408200.0,2026-03-15,Withdrawn,,,95,0.0,0,No,No,2026-03-15,2026-03-15
PT0431356,LST0431356,AG00190,LOC0237,Single Family,6.0,2.5,1008.0,10477,1903.0,271300.0,2025-04-21,Pending,,,174,,0,No,Yes,2025-04-21,2025-04-21
PT0308787,LST0308787,AG00492,LOC0016,Condo,4.0,3.0,,2627,1952.0,180900.0,2025-08-02,Sold,157878.0,2025-12-18,138,558.0,2,No,No,2025-08-02,2025-12-18
